userName,score,at,content
Jeon Melodionysus,3,2020-06-15 03:44:59,"Pelayanannya bagus. Kk kk yang nerangin materi juga jelas dan mudah di mengerti. Cuman terdapat pembahasan soal yang keliru. Dan juga setiap beberapa menit tertentu, ruanggurunya langsung ngestuck ga bisa di apa apain. Hpnya mau di force close juga ga bisa."
Ahmad Irfan,5,2020-06-14 23:41:49,"Aplikasi berbasis pendidikan terbaik, materi yang disajikan mudah dimengerti, materi disampaikan dengan konsep yang menarik, bank soal dan latihan topik yang disajikan terdapat variasi tingkatan kesulitan soal dari mulai LOTS, MOTS, hingga HOTS, sangat membantu sekali apabila tertinggal pelajaran di kelas"
Veni Yuliana Sanggrangwai,5,2020-06-14 00:26:49,"Aplikasi ini the best, saya suka penjelasan materi nya, tapi setelah saya latihan soal utbk sbmptn kok soalnya tidak bisa di koreksi. Tulisannya gagal memuat terus, padahal koneksi internet saya bagus, mohon di perbaiki!!🙏"
Nada Hanifah,4,2020-06-10 11:21:37,"Saya sudah menggunakan aplikasi ini dari 2018... Bagus banget, selalu ada yang baru di ruang guru... Tapi ada saran dari saya untuk menambahkan sound effeck/ soundtrack/backsound dalam setiap video-nya... Karna tanpa musik begitu membuat belajar jadi merasa ngantuk saat menonton video dan menurunkan minat belajar serta semangat belajar tidak seperti saat saya menonton youtube yang punya musik di setiap viedonya... Tolong dikembangkan kemabali yaaa"
Mila,5,2020-06-10 05:04:16,"Seneng banget bisa langganan ruangguru. Banyak animasi yang menarik bikin mata gak bosen. Nge review pelajaran sama lat soal bikin tambah ilmu dan lebih mantap. Kalau kalian mau langganan, jangan lupa pakai kode refferal ku HIDUPSANTAI, oke. Thanks Ruangguru🥰"
Alifah Miftahul,4,2020-06-08 06:19:58,"Keren keren pake banget.. tapi klo utk aku pribadi, cara ngomong guru2nya itu trlalu lama dan kdg suka diulang2 gitu.. personaly aku suka kesel klo aku udh paham tpi pnjelasannya blum lanjut2 jg.. jd aku sering banget percepat cara ngomongnya itu jadi 1,5 kali lebih cepat tpi itu pun msi kurang menurut aku.. soalnya aku selalu pengen langkahin beberpa detik ke depan.. coba gitu ada fitur yg kyk di youtube yg bisa ngeskip langsung 5 atau 10 detik ke dpn.. tapi selebihnya keren kok.."
Yanase Jun,5,2020-06-08 01:05:36,"Bagus banget aplikasinya. Tapi sayangnya, saya tidak dapat menyimpan video ruangguru jika melalui laptop, mau nyimpen di hp nggak cukup memori :""). Kalau bisa tambahin fitur download video untuk laptop ya kak. Thanks developer 🙇‍♀"
Akmal Allaam,5,2020-06-04 04:27:53,"Penjelasan nya sangat jelas,videonya di buat animasi sehingga tidak membuat boring. Tapi, ketika aku mengerjakan soal, aku mendapati ada jawaban yang ada 2, jawabannya sama, dan ada juga ketika aku melihat video, jawaban aku benar, tapi salah ketika di jawab."
Khairun Nisa',4,2020-06-03 23:26:30,"Ruang guru ini bagus dari video nya yang menarik karena beranimasi, lalu cara tutor menyampaikan materinya, dan durasi video yang tidak terlalu panjang sehingga membuat orang tidak bosen, namun lebih ditingkatkan lagi ya min tambahin mata pelajaran untuk siswa SMK. Semoga Ruang guru semakin sukses 👍👍"
Nurdin 86,5,2020-06-03 10:42:24,"Jadi, akutuh udh ngisi beberapa latihan, tapi pas di kolom perkembangan belajar, tertera kalo aku belum ngerjain latihan samsek. Gimana ya? Terus setiap aku selesai ngerjain latihan, waktu pengumpulannya malah gak bisa. Katanya ada masalah apaaa gitu. Tolong beri kejelasan."
Hafid Nurfadhilah,2,2020-06-01 07:54:18,"Awalnya sih baik-baik aja, video didalamnya juga bagus, cuma pas sudah jalan 4 bulan kok tiba-tiba videonya pada ga bisa diputar, herannya signal bagus, sudah ditanyain juga masalahnya ke admin ignya rg, tapi ga ada bantuan yang bisa mecahin masalahnya."
Ulfatul Khoiriyati,4,2020-05-30 16:33:28,"Masa mau download video nya ke SD Card nggk bisa, pdhl toggle nya udh diaktifkan, tp ntar toggle nya balik lagi akhirnya ke save di memori internal lagi. Edit: itu udh ver. Terbaru kk"
Made Bagus,5,2020-05-30 01:54:42,Menurut saya meskipun berabayar tetapi aplikasi RG sangatlah bagus untuk membantu dalam bimbingan belajar karena tidak mudah bosan dan materi yang diringkas dan disampaikan dengan menarik dan mudah dimengerti RG sangatlah bagus untuk mengahadapi ujian atau ulangan dan juga bisa sebagai media pembelajaran jika ada pelajaran disekolah yang belum dimengerti
Benedikta Nareswari,5,2020-05-28 14:36:58,"Menurut saya semuanya sudah bagus dan sangat membantu saya dalam belajar dan meningkatkan nilai saya. Saya hanya ingin menambahkan saran,semoga bisa ditambah materi PPKN ya,agar lebih lengkap dan lebih mudah belajarnya. Terimakasih Ruang Guru🙏"
Hafni Affiany N,3,2020-05-19 02:09:42,"Tolong kembalikan fitur dapat di simpan ke kartu memori / SDCard karena jika di internal tidak cukup dan menghambat pembelajaran. Jika belajar pakai kuota online sangat menguras kuota karena hanya dapat di putar sekali jika di putar lagi tambah nguras kuota:) Saya mau balas lewat edit ulasan ini: No WA untuk melaporkan masalah bukan itu tidak terdaftar, apa salah ketik, atauu??????"
Faeyza,5,2020-05-07 11:46:38,"Penjelasan kakaknya jelas & materinya lengkap. Animasinya menarik, belajar tuh jd gk membosankan. walaupun tdk semua mata pelajaran pakai animasi (spt sejarah sm Pkn). Kelebihan lainnya juga bisa les dmn sj dan kpn pun tanpa terikat waktu. Soal latihannya jg byk bgtt. Kalau sering nonton video sama kerjakan soal bisa dapat koin buat beliin baju avatar kita (kayak main game kan). Kurangnya pas ngerjakan soal TO gitu, pas di pembahasan jawabanku tiba2 berubah sendiri. Kalo bs kasih cara cepat jg y"
Megah Merdia Soleha,4,2020-05-07 00:42:48,"Semua materi sangat mudah dipahami,apalagi disetiap sub topik pembahasan dikasih rangkuman, hanya saja terkadang ada beberapa tutor yang menjelaskan hal yang tidak perlu dijelaskan lagi untuk anak SMA seperti cara membagi dan mengalikan bilangan,jadi membuat durasi videonya terlalu panjang dan terkadang membosankannn"
Ka,5,2020-05-06 00:25:41,"Kami bearada di wilayah dengan jangkauan jaringan lambat di berbagai kartu provider, sangat kesusahan memutar maupun mendownload video. Tapiiiii herannya bisa memutar youtube. Mohon agar bisa ditingkatkan seperti youtube. Untuk semuanya bagus. Maju terus RG"
Dimas Fznb,5,2020-05-05 14:35:44,"Belajar lebih menyenangkan karena banyak fitur video animasi nya, trus peljaran jadi lebih ngerti kalo misalkan ga ngerti tinggal diliat lagi video nya dan ada juga rangkuman materi nya:)"
ahmad fajri,2,2020-05-04 16:50:47,"aplikasi ini sangat bagus dan menu aplikasi yang praktis dan mudah digunakan akan lebih baik apabila aplikasi berjalan lancar , maaf sebelumnya cuman kasih 2 bintang karena di aplikasi ruang guru yang saya pake banyak sekali kendala , seperti memory card yang suka tidak terbaca, suka ngelag saat dowload file , saat sedang streming masa harus pake wifi padahal pake fitur bebas kuota (kuota juga ada ko) lebih parah nya bisa sampe di instal ulang mohon segera di perbaiki sistem dan pelayanan nya.X"
Mudhiah Alifah,5,2020-05-01 17:39:08,"Sangat membantu pembelajaran para pelajar dan mahasiswa dan pengajar dalam memahami dan memperdalam penguasaan ilmu. Lengkap mulai dari latihan soal, video tutorial materi pembelajaran, dll. Les belajar versi online."
Fadhilah Aisyah,5,2020-05-01 02:33:12,"Satu kata, Mantapz! Materi lengkap, seru, dan HOTS. Mini tryout TPS nya bikin nagih! Oiya, utk tiap TO, klo bisa, tolong tambahkan fitur rangking dong Kak! Nah, mungkin juga lebih baik lagi dilengkapi fitur yang bisa melihat rank kita di univ dan jurusan yang kita pilih dibanding teman"" lain yg ikut TO bersama. Selain itu, bisa juga nih kakak tambahkan fasilitas perabaan peluang kita di jurusan dan univ yg kita pilih. Itu aja sih kak, tambahan saya dr komen yg sebelumnya. Sukses buat RG! :)"
Aldi Hamdu,4,2020-04-29 10:01:16,Belajarku jadi efisien dan efektif untuk utbk 2020..trims ruang guru.👍😎 Tapi akhir2 ini saya sering menjumpai option yang ada di latihan soal dengan pembahasan video tidak sama.option di latihan soal nya kadang terlihat seperti tidak ada yang benar namun saat video pembahasan terdapat salah satu option yang direvisi sehingga jawaban mudah di jawab.mohon diperbaiki.
Meiza Nurazizah,5,2020-04-29 08:59:32,"Aplikasi nya bagus sekali. Setelah menonton video belajar nya , materinya masih menempel di pikiran saya. Tapi terkadang animasi belajar nya yang membuat saya gagal fokus dan harus punya kuota 4g untuk membukanya. Sebelumnya Terima kasih ruang guru"
Pengguna Google,4,2020-04-26 15:56:48,"Kalau untuk sekarang kan ruang guru di gratiskan tapi kalau kok engga gratis sepenuhnya yah kak tetep ajah harus ada yang berlangganan, jadi gak bisa lihat video lembahasan dan kekurangannya di saat kita salah menjawab soal tidak ada opsi pembenaran selain harus membuka pembahasan dengan harus berlangganan terlebih dahulu."
Pengguna Google,3,2020-04-24 12:39:46,"Sebenarnya apl ini bagus banget. Pertama tama aku mencoba bagus banget, sampai aku menemukan fitur ruang belajar yang berlabel free. Aku suka banget dengan fitur tersebut, dan sebagian video nya udah aku download. Tapi saat aku ingin mendownload lagi nggak bisa, katanya aku harus berlangganan untuk mendownload nya. Iya sih aku nggak berlangganan, tapi kan dalam journey video yang pertama tulisannya tertera kalau disitu free. Tapi nggak bisa di download. TOLONG LAH UNTUK DIPERBAIKI LAGI 😢."
Pengguna Google,4,2020-04-24 03:12:50,"Penjelasan dari mentornya mudah dipahami apalagi dengan bantuan animasi, membuat saya belajar lebih mudah. Waktunya sangat fleksibel dan juga ruangguru disertai dengan soal soal latihan. Terimakasih"
Pengguna Google,5,2020-04-23 05:22:13,"Assalamualaikum. Aplikasi ini sangat bagus buat kalian dan saya karena kita dapat belajar dengan hasil yg maksimal, mata pelajaran yg saya bingung menjadi bisa karena telah dijelaskan di aplikasi ini lewat video. Dan lebih pentingnya lagi, setelah memutar video kita dapat sebuah rangkuman, video berupa animasi sehingga tdk bosan dan video itu dapat kita download. Di aplikasi ini lengkap dengan semua mata pelajaran dan kelas"". Saya sebagai pemula sangat senang dengan adanya aplikasi ini."
Pengguna Google,5,2020-04-22 05:10:17,"Semua fitur di ruangguru Sangat membantu sekali, yg awalnya saya sulit untuk menalar suatu materi sekarang lebih mudah dan nilai saya semakin meningkat semenjak menggunakan aplikasi ruangguru. Juaraaaaaaaa lah pokoknya ini aplikasi belajar 👍👍"
Pengguna Google,4,2020-04-21 05:42:01,Saat saya menggunakan ruangguru nilai dan peringkat saya naik.tapi kok sekarang pas saya mau belajar di ruangguru video nya gak bisa keputar ya padahal udah saya coba berkali kali tapi tetep gak bisa tolong diperbaiki lagi aplikasinya soalnya benar benar membantu
Pengguna Google,4,2020-04-16 05:19:10,Maaf sekali tapi baru kali ini saya sangat kecewa karena kemaren ada beberapa dan bahkan banyak video tidak terbuka padahal sudah diunduh dan jaringan bagus dan bahkan karena kemaren dicoba di HP pengampu saya bisa dan waktu saya coba ada peringatan batas waktu ini bagaimana tolong.... Saya sangat butuh apk ini karena membantu saya saat belajar apalagi di masa ini
Pengguna Google,5,2020-04-13 08:08:34,"Saya suka sekali sama penjelasannya karena mudah diterima oleh otak saya yang termasuk loading lama. Kadang pas mau nunjukin nilai itu malah error jadi setelah ngerjain tugas nggak keluar nilainya Tapi untuk yang lainya sudah bagus, apalagi kalau ditambah dengan bahasan SMA jurusan BAHASA seperti jurusan saya ini, seperti bahasa Mandarin, Jepang, antropologi, sastra Indonesia pasti tambah baguss a"
Pengguna Google,4,2020-04-11 18:46:48,"Ngga tau kenapa ngga bisa ngumpulin jawabannya. Setiap di klik kumpulkan pasti yang keluar ""mohon maaf sedang terjadi masalah pada sistem, harap coba lagi dalam beberapa saat"" yaudah akhirnya nyoba dikeluarin dulu aplikasinya. Tapi pas mau ngecek latihannya ternyata udah ke kumpul terus udah ada skornya tapi ngga bisa diliat hasilnya. Padahal sinyalnya bagus."
Pengguna Google,1,2020-04-11 16:52:18,"Percuma bayar mahal² kalo aplikasi nya ga diperbaiki masalah jaringannya, jaringan bagus selalu lemot, coba pakai wifi lemot juga, dan juga file video yang telah didownload tiba² hilang sendiri. Jadi ga bisa belajar."
Pengguna Google,5,2020-04-11 02:36:48,"Mantapz banget niiih..fitur nya lengkap,mudah dipahami,dan tentunya ngak ribet,,,harga nya pun terjangkau,ada ringkasan materi untuk mempermudah memahaminya..tunggu apa lagi ?buruan download app nya dijamin ngak bakal nyesel Dari kaum rebahan membawa perubahan"
Pengguna Google,1,2020-04-11 02:25:07,"Pembelian dalam aplikasi, namun tidak tertera dibagian app, harga terlalu mahal pertimbangkan lagi harganya, karena bagi saya terlalu mahal dengan harganya. Mungkin untuk orang² mampu g seberapa tapi lihat kalangan yg ortunua tukang kuli.."
Pengguna Google,5,2020-04-10 08:27:46,Ruangguru ini sangat membantu saya saat saya belum paham materi sekolah...fitur ruangguru juga sangat menarik apa lagi video belajarnya membuat saya lebih suka dengan video belajarnya..saya juga bisa mengerjakan soal yang ada di fitur ruangguru tersebut. Apa lagi saya suka mendownload soalnya dan saya print soal tersebut...ruangguru sangat membantu untuk semua orang yang kesulitan dalam memahami materi dehh..
Pengguna Google,5,2020-04-10 04:38:57,"Sangat bermanfaat sekali untuk para pelajar Indonesia, dengan ruang guru kita menjadi lebih paham dengan materi, materinya juga tidak membosankan karna menggunakan animasi yang baguss,, intinya aplikasi ruangguru sangat bermanfaat banyak soal² the best pokoke👍👍"
Pengguna Google,1,2020-04-10 01:06:23,"Belakangan ini video gabisa dibuka,selalu muncul tulisan ""gagal memuat video,yuk coba lagi"" padahal koneksi lancar dan kenceng:(,setelah coba di hp temen malah bisa,tolong dong bantuannya"
Pengguna Google,5,2020-04-09 16:25:04,Belajar diruang guru sangat menyenangkan dan mudah untuk dipahami karena berisi vidio vidio beranimasi yang membuat kita semangat dalam belajar😊. Tapi untuk Durasi vidio Matematika yang dimentori oleh kak ujang dan kak ifan terlalu panjang sehingga membuat kita bosan dalam belajar dan menguras penggunaan kuota😒😑.
Pengguna Google,5,2020-04-08 13:26:29,"Suka Ruanhguru karena materinya nyaman untuk dipahami, video beranimiasi yang singkat namun dengan pembahasan yang lengkap dan detail membuat pembelajaran semakin menyenangkan dan tentunya kita ga bakal jenuh. Suka banget. Ditambah lagi dengan adanya tryout gratis, kita jadi bisa mengukur kemampuan kita. Lalu, dengan adanya Trophy pencapaian membuat belajar jadi semangat. And also disetiap akhir materi selalu ada soal yang membuat kita lebih paham."
Pengguna Google,3,2020-04-07 07:25:18,"Sebelumnya saya ingin mengucapkan terima kasih pada apk ruangguru karena telah menemani belajar saya hampir 2 semester ini saya pada sem 2 sangat sulit paham materi yang ada diruangguru,menurut saya terlalu banyak animasi dan penyajian materi betul detail dan lengkap tapi menurut saya itu bertele tele"
Pengguna Google,2,2020-04-07 03:16:12,"Menurut saya aplikasinya sangat bagus tapi kenapa ya suka loading lama saat menyatel video padahal internetnya udah ok, terus pas di putar video nya suka jalan suka berenti, dan kalau bisa banyakin video yg free kuota, biar lebih hemat. Nah kalau masih kayak begini percuma aja saya belajar 1 semester di Ruangguru soalnya buang2 waktu aja. Dan mohon untuk segera di perbaiki"
Pengguna Google,4,2020-04-06 12:15:38,"bagus. cuma ada beberapa pengajar yg cara mengajar nya bagi saya agak kurang. bukan berarti semuanya, hanya beberapa. contohnya seperti mereka jelasin materi nya kyk jelasin ke diri sendiri, kurang mengajak si penonton nya utk memahami materi tersebut"
Pengguna Google,1,2020-04-05 17:38:52,"Satu bulan terakhir Tidak bisa play video pakai wifi, tapi kalau pakai data malah bisa. Aneh banget. Malah jadi boros tolong dong di perbaiki aplikasinya. Saya gak perlu Download bebas kuota karena dirumah ada wifi. Saya lebih suka streaming langsung. Karena kalau download ngabisin memori hp. Kalau mau komplain kemana?"
Pengguna Google,2,2020-04-05 04:15:17,"Perbaikin cara nilai latihannya dong ruang guru. Saya jawab semuanya dengan benar,tapi selalu disalahkan 2 dari 10 soal jadi tidak dapat perfect skor malah dapat 80. Padahal saya sudah cek dan semuanya benar. Jadi males belajar kalo kek gini huft. Ditunggu perbaikannya."
Pengguna Google,5,2020-04-03 14:34:07,Ruang guru ini sangat membantu saya dalam proses bljr apalagi dengan video nya yg menarik&unik saat menjelaskannya. Tetapi mengapa video nya jadi tidak bisa dibukak ya ka?sebelumnya bisa dibuka cepat dan tidak seperti ini padahal say sudah mengupdate nya tetapi tidak bisa dibuka juga.Saya jdi bingung buat bljrnya ka aplgi tugs lg banya.Tolong segera diperbaiki ka:(
Pengguna Google,3,2020-04-01 12:55:53,"Maaf saya kasih bintang 3 dulu. Sebelumnya Ruangguru dalam segi mengajar lewat audiovisualnya SANGAT BAGUS, ada animasinya lagi yang bikin sangat menarik. Tapi, ada fitur di ruang guru yakni Post My Story di Timeline, fitur ini sering terjadi bug, saya memposting cerita saya, berhasil, tapi hilang dalam 2-4 detik. Saya sudah berlangganan. Selain itu, kadang-kadang profil saya terlihat LV. 1, padahal level saya sudah tinggi, dan juga nama orang di highlights tidak terlihat. Mohon fix!"
